epoch,epoch_loss,lmi_loss,eta_loss
387,1.7743477312494151,"tensor(-80.7178771, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
388,1.778531416531421,"tensor(-80.7179614, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
389,1.7849958790022211,"tensor(-80.7179347, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
390,1.7780792870383362,"tensor(-80.7179183, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
391,1.774338566739354,"tensor(-80.7179067, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
392,1.771499104377266,"tensor(-80.7178872, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
393,1.7695387407827448,"tensor(-80.7178742, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
394,1.7730632053513884,"tensor(-80.7178705, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
395,1.7705359853273335,"tensor(-80.7178574, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
396,1.7749263849460584,"tensor(-80.7178888, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
397,1.7686287684166742,"tensor(-80.7178789, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
398,1.7822202493581714,"tensor(-80.7178475, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
399,1.7780190877416766,"tensor(-80.7178302, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
400,1.7792245873602746,"tensor(-80.7178845, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
401,1.7728908583355247,"tensor(-80.7178738, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
402,1.7665863680531257,"tensor(-80.7178640, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
403,1.7868508743564824,"tensor(-80.7178317, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
404,1.7809846189398921,"tensor(-80.7178055, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
405,1.777597444418711,"tensor(-80.7178180, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
